,business_id,stars,review_count,Nearest_Average_Rating,Nearest_Average_Num_Of_Reviews,is_open
101,OyJDaAAMr220qkZsovCARQ,3.0,49,3.5997304582210243,77.4177897574124,1
102,Eurlf_tYXQABim-jhXYuVw,4.0,9,4.5,3.0,0
103,fHjdZOd_c2gpZnjCec9reQ,4.0,4,3.442857142857143,15.485714285714286,1
104,2Zjr-wXPQJfw1Ew_ez8i0Q,5.0,6,3.3333333333333335,18.433333333333334,0
105,C4eRHCr7u-cv8B7OaMQKsg,5.0,3,3.851063829787234,40.255319148936174,0
106,DyW1TFRy_lnnmDkkOtKWHA,3.5,3,2.9545454545454546,6.363636363636363,1
107,BCOv3mXewNXrEJnNcuaZlg,3.5,3,3.7764505119453924,53.90443686006826,1
108,h4ArG54vEn4ZsSOgXAj0xQ,3.5,3,3.1296296296296298,15.666666666666666,1
109,yOJrDZU5zkxJoZOJTZXLvQ,4.0,7,3.5357142857142856,17.892857142857142,1
110,tPuLKvnKKtwF3RSns4vUfA,3.5,8,4.125,23.5,1
111,I14mCDV07Q_wYkWbdAcEjA,4.5,44,3.6818181818181817,24.454545454545453,1
112,glI45bNmgyImCXQpOAaRYQ,4.5,6,3.589171974522293,35.67675159235669,1
113,Wy-T0riBDHOI93RhaJfbpw,3.0,12,3.0,13.666666666666666,1
114,7JPcocZoRjua4JwBd5ndPg,3.5,14,3.3157894736842106,20.42105263157895,0
115,V2td86VD0ezfCJcmUz-ddQ,1.5,52,3.0454545454545454,3.6363636363636362,1
116,SS0zUU0cUkQd1Lp_h3tgaQ,3.0,19,3.490566037735849,29.92452830188679,0
117,FGQZSl-P-SjMRmDyNNQUvw,4.0,3,3.3461538461538463,16.666666666666668,1
118,SkvQQdMOM3HVJH03O-ML0w,1.5,3,3.564814814814815,22.40740740740741,1
119,C3AAe1GN3u1ymridWohbxA,4.0,7,3.4404761904761907,21.904761904761905,1
120,47me-6Zme7RYR0zEonfaHg,3.5,88,3.5748502994011977,31.239520958083833,1
121,KBXz0n-kmINmDsVolbKcjA,3.0,9,3.75,30.03846153846154,1
122,so_geG-9KLmmNTQaxWAh-w,3.0,66,3.70873786407767,43.16504854368932,1
123,Shga7lyRNRFQWoFqTPUQCw,4.5,46,3.53125,28.890625,0
124,0xjqQ2h5SzWe8zsHr6BG5w,2.0,4,3.357142857142857,11.607142857142858,0
125,qzi48US9eyEpmyCQ_3xE-A,4.5,3,3.519230769230769,12.23076923076923,1
126,2ktKjN5z8EcqmUv6EDiDgA,3.5,121,3.6686746987951806,21.903614457831324,1
127,h8Pcv2krjGho2T-Mmgz7hA,4.5,10,3.3289473684210527,8.105263157894736,1
128,ZObPIreugIfj4eebzvcLQQ,2.0,12,3.9,8.8,1
129,MM26mLPpU_7k8b2-AvB68A,1.0,3,3.6283783783783785,44.45945945945946,1
130,52p3-bOWSFevsdH_gzqNGw,4.0,4,3.5273224043715845,32.256830601092894,1
131,zv_e5QK1tuWvJTITVM1PXQ,4.5,3,3.593220338983051,48.13559322033898,1
132,cabOEjEmUdFjDwe67HpXkA,4.0,79,3.223463687150838,42.44692737430167,1
133,c2JjUyka9sFm-EvjZU8b9g,2.5,3,3.22,7.36,1
134,Hg-XJ3Ae0RScFK12XigHQQ,4.5,23,3.3369565217391304,35.19565217391305,1
135,6LZEU5usBZ8oK8g3F8msHA,1.0,10,3.6666666666666665,225.33333333333334,1
136,omVUhrbQgSJ-zdIs4ixiug,3.0,6,3.507936507936508,32.3968253968254,0
137,MPxIvL5pgoBToM5dzqjvNA,5.0,5,3.5478841870824054,22.011135857461024,1
138,iwK_skO9zTmiyl1nNyDhQg,3.5,3,3.626552795031056,213.73447204968943,1
139,V90fC_aF-_DNYzQvUtbLww,3.5,246,3.3666666666666667,12.0,1
140,-lBIxCbHxuN3YO_sUkWeUQ,2.5,24,3.1666666666666665,4.0,1
141,gEU4byPpq16D2DM-lOK9Sw,3.5,5,3.513015184381779,16.18004338394794,1
142,0uMu8Suh41Qt8jM7ePZa3Q,4.0,4,3.0961538461538463,13.576923076923077,1
143,iQT1y93mE8j3ZbNaXGd-sA,3.0,22,3.2301587301587302,32.73015873015873,1
144,nfntbPvho9_hZkAmRf7nzw,3.5,3,3.4594594594594597,8.756756756756756,1
145,c4qE3ygdEQUD9dZjganavA,3.5,14,3.5238095238095237,28.38095238095238,0
146,Ef_imWvqLiPycv7iRdaolA,3.0,25,3.8333333333333335,22.333333333333332,1
147,dFuesggbkAFUUnKcihT3vA,2.5,31,3.857142857142857,8.285714285714286,0
148,-6aZNqhMoKfIz7rvkkRv7w,2.5,5,3.4014745308310994,30.521447721179623,1
149,m85_Ox0QWsC7CQuG-9Db4w,1.5,7,3.5,25.666666666666668,1
150,3fJuzXoTHmcc05iQKbWVvQ,3.5,6,3.8222222222222224,23.88888888888889,1
151,sk4mVLQWE1ZuX75_xLe1pw,2.5,3,3.7777777777777777,52.111111111111114,1
152,2ipAUIW4kVsE6nl4aREgag,4.0,35,3.4013678905687543,36.28077753779698,1
153,webM3oChwDCkzZEmjrSeHQ,3.5,52,4.023076923076923,34.07692307692308,1
154,rqcOZePlVvJP9EtzldIz0w,5.0,9,4.076388888888889,45.24305555555556,0
155,IETo39FTLKPa5-7QYBC4lw,2.5,10,3.9084967320261437,32.31372549019608,1
156,XiE4MoZwMg01EL_4CB31Nw,4.5,6,3.6782945736434107,31.496124031007753,1
157,eIcTq4cwZjkj6-99vyjotw,3.5,11,3.630434782608696,36.18260869565217,1
158,595OxDBlFggfAAgUQGZtPw,1.0,4,3.8461538461538463,10.461538461538462,1
159,JQLUWnceJyKuMDqV0HHRUg,2.0,54,3.75,4.5,1
160,AV1b4qPeMVeb61MpAK2IuA,1.5,3,3.431578947368421,10.063157894736841,1
161,F7yAH0UPcBadlCmE_KIqJg,3.0,4,3.9825581395348837,40.174418604651166,1
162,YGaowC1J4GfkQYyYLYWnQQ,3.5,19,3.25,16.323529411764707,0
163,Fph6Z0mWwCoDrDR3Wwm8cQ,5.0,3,3.590909090909091,38.93939393939394,0
164,kaxBWp2iyyUmafaD2dgMJQ,3.0,21,3.6931818181818183,35.52272727272727,1
165,vwuHp4i8CXM3nZtcRiN3wA,4.0,5,3.7357142857142858,21.7,0
166,JZRrAqYOUfefyhlHNKg6HA,4.0,17,3.276315789473684,12.105263157894736,1
167,3TX-5V6MuGPKnZv6gW1nsg,4.0,55,3.8333333333333335,57.51075268817204,1
168,qruzrWmBzwmaBHgdq7uF_Q,2.5,25,3.608695652173913,9.043478260869565,1
169,nemBn5fmrwt8Ck0dsTjiNg,5.0,4,3.317073170731707,25.536585365853657,1
170,vFnzV9uy9nEXFQgkSuv_AQ,2.0,25,3.7018348623853212,18.908256880733944,0
171,uO0isEg1fCvL0BqfDRbVjA,3.5,4,3.417227456258412,28.936742934051143,1
172,AlVdhV6oKmxBHT83OcVFlA,4.5,10,3.7363636363636363,38.10909090909091,1
173,DzvNrAo1DJcqA_vZT6cF_g,4.0,12,3.4318181818181817,12.5,1
174,cA5DOLBmD_XoNmgj7e3caA,3.0,47,3.3333333333333335,6.777777777777778,1
175,LbvUkLOhg4LZNpMoCOmHpA,4.0,36,3.708955223880597,27.1592039800995,1
176,GrHRFIQIcZzQH172M0L_YA,2.5,9,3.8194444444444446,37.91269841269841,1
177,YxzKvetngCbuPH8IiI1RyQ,3.0,9,3.8423076923076924,48.56923076923077,1
178,sC-v5xuS3dnJwflJExd6-Q,4.5,6,3.5,32.35294117647059,1
179,3uP7K1VgnSdEieDoH00A4g,2.0,5,4.037037037037037,54.839506172839506,0
180,sKjE8Qz-ugyVndafauHnjw,3.0,4,3.562977099236641,44.37022900763359,1
181,wPWnFZMl8gDdHwbo5_VdMA,4.5,60,3.5460526315789473,51.74342105263158,1
182,3SEJraDVuz2sasb7bcGorQ,4.5,77,3.35,15.3,1
183,kWPCYYQZb6w6Eny2Cz0rnQ,2.5,13,3.8,5.8,0
184,cCMT8t9nlC652nBPTjvxnA,5.0,3,3.426470588235294,20.647058823529413,1
185,Bk2fENDaxjFLsx2_W3XKAw,5.0,40,3.694879089615932,214.68278805120912,1
186,Gp8_vPUZBncqy4Fwc8ga7A,3.5,13,3.5665529010238908,48.122866894197955,0
187,NvQJ0ZHRDSU245CuaygdwQ,1.0,5,3.76453488372093,29.47093023255814,1
188,Hgso-U9gyKNrm9Oe6igeIA,1.0,3,3.4523212045169385,28.65495608531995,1
189,42-UJ-c_97IeqUc6BWjmnA,2.5,66,3.388888888888889,9.037037037037036,1
190,148d7J-cFejkhYV89y3Jsg,3.5,282,3.641826923076923,46.37980769230769,1
191,d0aLkD3VQ3sijckod-oSDg,2.5,65,3.725,26.05,1
192,OWKG4mWIQgOOVLBYPhabIQ,4.0,10,3.6577380952380953,19.976190476190474,0
193,fMhTgEHAssaJmwhA-E3RLw,2.5,13,3.0930232558139537,9.488372093023257,1
194,xBWn8DSwxzwkWL4JhfzP2g,5.0,5,3.7517241379310344,48.89655172413793,1
195,3lqdlZu-TQ4d0HaiQPw45g,4.5,7,3.720689655172414,29.889655172413793,0
196,asOJ0MeixiGgeK1Nv1RaiA,3.5,3,4.125,52.25,0
197,2rZtNj9IzqhmI0quOA2XIw,4.0,30,3.607476635514019,46.228971962616825,1
198,1Ro7_o4hZKP6qEW_RFwRiQ,2.5,3,4.0394736842105265,8.842105263157896,1
199,jkvKT1iAz9HswDXDe6ZEag,3.5,34,3.7985611510791366,43.89928057553957,0
200,8hoBb4y_YvSGJXR1n4nAeg,5.0,3,3.392857142857143,17.285714285714285,1
201,aRe9-jk_wv2HrtfBWaP9YA,3.5,5,3.6724137931034484,23.482758620689655,1
202,q0kNcjGcHvEdd8-ccfwKoA,3.0,3,3.943708609271523,13.920529801324504,0
203,ZcMRFFuvFt5gH2hdnpyigg,3.0,8,3.61840490797546,26.412269938650308,1
204,MdyAHj8UGfmBzbNnZt2WRA,3.0,4,3.2282608695652173,14.608695652173912,1
205,cjkFgBnQlxfFYELCITfi1g,2.5,3,3.9775280898876404,15.067415730337078,1
206,xXfBlr0GpwHs5cGG5SGTGw,4.5,13,3.9473684210526314,21.36842105263158,0
207,OAVzNTyUKUyt1Am6r7Dyiw,3.5,10,3.445945945945946,12.054054054054054,1
208,wD1Yy62SM9NxXkKSzQ18DA,3.0,6,3.9318181818181817,40.54545454545455,0
209,u0hZsa4CXeRDy2R4-dyJvg,2.5,43,3.2388059701492535,24.074626865671643,1
210,mPQOzKCFVWepO9t2_mrjKA,4.5,3,3.7157534246575343,63.02739726027397,0
211,eNc79h90mhuQDSE94fcGUQ,4.5,5,3.5,21.204545454545453,1
212,-y3OEfG-Glha0qp2iWlxoA,2.0,18,3.585185185185185,30.68888888888889,1
213,y0ZT_1OpPF8_YsphwnoAlQ,3.0,4,3.84375,59.07386363636363,1
214,SCjMPwUyzff1YxXpO6kX_A,3.5,6,3.671875,34.34375,1
215,whiENwQAhWqBhWNdo_lvOQ,3.0,5,3.310344827586207,12.448275862068966,0
216,U2SepNV2djq1hgk4WxL1mQ,2.5,3,3.5,14.0,0
217,v2RqqnYSSU4c96ANiPvIIA,5.0,4,3.738888888888889,44.34444444444444,1
218,59SEQqdtdC__k439xdxXHg,5.0,6,3.4945226917057903,38.81768388106416,0
219,bTIgAzi9ERq1b5grPknxrQ,3.5,5,4.0375,9.55,1
220,1Ri5qfaxkDXV2KU99iPlCA,3.5,5,3.125,19.75,1
221,1p8ssvyGFiO6UADlc_Xzig,4.0,16,3.075,20.075,1
222,rsoj_tfOu3H7L1nQ3QYhkQ,4.5,7,3.281609195402299,33.40229885057471,1
223,hrfjA0CiLRbSqHysvi9DAw,2.5,3,3.4078947368421053,13.894736842105264,1
224,Qt7BdM-gtofLUndUYmAs_g,4.0,18,3.4295302013422817,42.25503355704698,1
225,9XonHyKc1E-slIGiLWwp5A,5.0,4,3.65625,11.03125,1
226,l3lAJgkvY8Az8Nftc-UQPw,4.5,15,4.012195121951219,54.96341463414634,1
227,2QsTa_jbSwPL1OZKPNVt-w,2.0,5,3.90625,29.25,1
228,3C5cDapsxHKckHn5-cmCzg,3.0,16,3.858108108108108,21.85810810810811,1
229,n-A2LdIn-gaXGSKn4eZdOg,4.5,6,3.33125,29.975,1
230,jm43MgOi9KagGcPtC1qsuQ,4.5,5,3.3125,13.194444444444445,1
231,xArgWa2kWyZjCbHtQ3Zd8g,4.5,15,3.7596153846153846,18.76923076923077,1
232,pVm4vDDX6lhQKROqOox15g,4.0,20,4.166666666666667,9.666666666666666,1
233,21xdwnU3BTm85uGnVu_6WQ,4.5,7,3.7708333333333335,20.833333333333332,1
234,yhoCIkTwHihWejVqGYZ4rw,4.0,31,3.2906976744186047,10.0,1
235,neBW0IYhxkj9zE7R4TA3BQ,1.5,10,3.975177304964539,42.765957446808514,1
236,2Umo6re4oAAd_GkP5RFWwQ,2.5,38,3.6586206896551725,31.593103448275862,1
237,0au_HRvOYfhQyvdvjZdzUg,4.0,6,3.375,14.046875,1
238,SIdA020Wagb_3zeed7d7Cg,3.0,5,3.6458333333333335,31.73611111111111,1
239,7Ttoh_UZ2IILV1zCkna_TA,4.5,3,3.885869565217391,53.02173913043478,1
240,F1brC1zP3qkVWux7C8QiXA,4.0,30,3.7884615384615383,37.82692307692308,1
241,Jfxvxd89UJGOow4nT8auJw,3.5,3,3.648936170212766,18.51063829787234,1
242,OncI6A-cqaUODaXK0qnemQ,3.0,37,3.7037037037037037,35.888888888888886,1
243,8NMf2dCmEGGKYR3SbMcnNA,4.0,11,3.534090909090909,13.068181818181818,0
244,q_DLqCqkOtbOi4Ck1nQjkA,3.0,15,4.111111111111111,55.148148148148145,1
245,1AU59e4NcMJm7piOCKv94w,5.0,42,3.9528985507246377,37.507246376811594,1
246,5N3rFkUeWQnOT5d8LqE7UQ,3.5,31,3.25,8.5,1
247,jRTJqrO4Ouu5L6mtABdNRg,3.0,59,3.702777777777778,24.9,1
248,QLPNWiqIbu64sIkd5cI-cQ,4.0,11,3.5942028985507246,11.36231884057971,1
249,opDtZ8AMJ86FFFEnt4lMgA,3.0,18,3.25,11.342105263157896,1
250,s1GFFQbvbuJahhE785TPkw,4.0,9,3.3910505836575875,16.40077821011673,1
251,rHKC8TjQP_u6k3uwEkdCsQ,4.5,6,3.4411764705882355,19.764705882352942,1
252,xZkEavhjO4r-6D1QS9aAgg,4.0,8,3.956989247311828,10.10752688172043,1
253,Mpnh7Hut-zO3U-kHy2LfRg,3.0,9,3.85989010989011,73.37362637362638,1
254,ERrr-KrEmIdGGR7RmyZ7MQ,2.5,6,3.34,9.12,1
255,wL5yGvlL1zXZ4EPJ8d0hIA,4.0,73,3.619047619047619,24.80952380952381,1
256,cGt96K-BZJ1s7CXO7RuyiA,5.0,15,4.166666666666667,11.333333333333334,1
257,MvqHgIUu9en8pe0YM0vRmw,4.0,4,2.75,5.75,1
258,Me_pYtoAeA2IkO8jOBi4HA,3.5,15,3.423076923076923,17.53846153846154,1
259,heyp5SLBTclXXlcvmDmXuA,3.5,21,3.4146341463414633,9.487804878048781,1
260,gh1SlGYzKT1vStfLY9vhBg,3.5,16,3.8060344827586206,45.706896551724135,1
261,kdA5JlSuysSCsphCWpoqpg,3.5,17,3.827433628318584,46.7787610619469,1
262,Y1a_gaqNEPgF640gyGvhpg,3.0,7,3.5588235294117645,15.323529411764707,0
263,ZrKRPRwrBXayF6aZRh8lgg,5.0,6,3.0357142857142856,11.142857142857142,1
264,KVjWQJW4XUOM7jtHLdeAJw,3.5,3,3.6153846153846154,32.94082840236686,1
265,714Uc3w5ant5sUrLYXetfw,3.5,3,3.39647577092511,27.750367107195302,0
266,wd0nFRiZD5YaDHeaAqUZdw,3.5,5,3.9375,45.46875,0
267,ZQyCqgVF-nzhG4BGh9NLQg,5.0,3,2.6052631578947367,11.578947368421053,0
268,SAlljKr6zmJDQsDsLYj1xQ,5.0,4,3.107142857142857,20.892857142857142,1
269,t_yiQnxUDdPPCN2z4QyezA,4.5,386,3.43,30.94,1
270,eQtjMhbIJ0pg6SqiQGRu9g,4.0,6,3.7413793103448274,35.827586206896555,0
271,_j_0patw6td_FWjyGsMn4w,5.0,12,3.3397302904564317,29.394190871369293,1
272,1FGxwdlDK1ZHSq9FSDHj-w,2.5,4,3.3979591836734695,30.897959183673468,1
273,8QKoLzQTewOX0PdtSe9vnQ,4.0,38,3.5652173913043477,21.869565217391305,1
274,HgqDZJpVY_eWJyYbFyTEfQ,4.0,27,3.689189189189189,26.864864864864863,1
275,v_6nTF9bTkDcsh1dLnELMA,3.0,63,3.0,4.666666666666667,1
276,NrFsdILQztHSlIUNra82nQ,5.0,12,3.5632183908045976,8.367816091954023,1
277,5vS89oJF38fA1yQZ2spiIw,2.5,3,3.810344827586207,27.080459770114942,0
278,fZPNDfziJbiBLuuhuYTWYA,5.0,4,3.764705882352941,67.47058823529412,1
279,pbX6aNOp4SG1zlGwzNAX7Q,4.0,16,3.6993464052287583,61.66013071895425,1
280,4nr0k9aJIEqNNQw0cfTSKA,5.0,7,4.282608695652174,17.847826086956523,1
281,UTiPYukUIEMRx0YclKZUrw,3.0,7,3.356132075471698,120.75,1
282,Wbg9xC94mFdCMfNyR1jY3g,3.5,142,3.6184210526315788,27.473684210526315,1
283,Ggk_28q2r4FZwWwQS3iqtw,4.5,37,3.6,17.581818181818182,1
284,2v2JxKc2On4jM5mM-SfZbQ,4.5,13,3.4634146341463414,27.158536585365855,1
285,bRLAPT2XutDEbZCgjcEJKA,4.0,7,3.9,37.4,0
286,GR0fwRuSG_s7FS2XMsblrw,4.0,7,3.8043478260869565,49.17391304347826,1
287,tn_j1q3vvDfGB178efSY4Q,3.0,12,3.9356060606060606,58.84090909090909,1
288,BQw0uzOsgTZ_FhyEaFqFdw,3.5,3,3.4166666666666665,9.444444444444445,1
289,0aDCv4zPhzy7RklHDrnKQg,4.0,10,3.0568181818181817,19.431818181818183,0
290,inUH3KxTZmifq2mxalM5zg,2.5,5,3.3636023916292976,35.723467862481314,1
291,uM5eNM6GYZYiSm3b2iZdOg,3.5,5,3.899390243902439,28.902439024390244,0
